,Date and Time,Date,Time,Energy (MeV),Accumulated Dose,Pressure,Radium target mass (g),Extraction,Elapsed time (s),dt (s),Integrated Power (kWhr from Acc),power,electrons,reaction rate per gram,reactions per second,Radium-225,Actinium-225,Radium-225 Activity (mCi),Actinium-225 Activity (mCi)
28,2022-08-06 18:40:00,8/6/2022,18:40,13.2,31.53,7.0,0.0339,NO,280200.0,7200.0,0.2591222879684418,129.56114398422088,61345238628892.46,2.1673999999999994e-06,4507332.819924464,596583103555.6744,21876042933.80127,0.008663731326195634,0.0004782023236738044
29,2022-08-06 21:21:00,8/6/2022,21:21,13.2,46.35,0.0,0.0339,NO,289860.0,9660.0,0.3809171597633136,141.95670550185602,67214349195954.56,2.1673999999999994e-06,4938564.897163873,641193049611.6686,24801714709.88262,0.009311568291073984,0.0005421564421522994
30,2022-08-06 23:28:00,8/6/2022,23:28,13.2,37.46,0.0,0.0339,NO,297480.0,7620.0,0.3078566732412886,145.4440975943096,68865576512457.195,2.1673999999999994e-06,5059888.593072079,677124097126.8925,27274162686.5676,0.00983336808742309,0.0005962032535976408
31,2022-08-07 01:30:00,8/7/2022,1:30,13.2,36.91,7.0,0.0339,NO,304800.0,7320.0,0.30333662064431294,149.1819445791703,70635390425743.52,2.1673999999999994e-06,5189925.422576844,712451081807.3573,29775956410.160885,0.010346395529890062,0.0006508915523724762
32,2022-08-07 03:30:00,8/7/2022,3:30,13.2,36.85,0.0,0.0339,NO,312000.0,7200.0,0.30284352399737013,151.42176199868507,71695910037256.19,2.1673999999999994e-06,5267846.952559992,747623300096.6265,32358838669.77157,0.0108571754155227,0.0007073524169840201
33,2022-08-07 06:10:00,8/7/2022,6:10,13.2,43.92,7.0,0.0339,NO,321600.0,9600.0,0.3609467455621302,135.35502958579883,64088555675094.15,2.1673999999999994e-06,4708897.655829747,788972248884.9984,35964055798.85251,0.011457655349982738,0.0007861611491524541
34,2022-08-07 08:00:00,8/7/2022,8:00,13.2,33.02,0.0,0.0339,NO,328200.0,6600.0,0.2713675213675214,148.01864801864804,70084587130041.69,2.1673999999999994e-06,5149455.227537613,820160693950.2809,38570034682.69527,0.011910581869216957,0.0008431268975498921
35,2022-08-07 10:23:00,8/7/2022,10:23,13.2,40.49,0.0,0.0339,NO,336780.0,8580.0,0.3327580539119001,139.61876387911892,66107369260946.46,2.1673999999999994e-06,4857229.701416343,858054591468.2314,42083508938.000694,0.012460886671751943,0.0009199301639422385
36,2022-08-07 12:25:00,8/7/2022,12:25,13.2,34.19,0.0,0.0339,NO,344100.0,7320.0,0.28098290598290593,138.1883144178226,65430073114499.336,2.1673999999999994e-06,4807465.461877601,889870332102.9982,45209261598.575874,0.0129229229365417,0.0009882579776167607
37,2022-08-07 14:48:00,8/7/2022,14:48,13.2,40.46,7.5,0.0339,NO,352680.0,8580.0,0.3325115055884287,139.51531703010994,66058388745317.21,2.1673999999999994e-06,4853630.864887756,927411973808.3005,48998040336.43619,0.013468112190713541,0.001071079299636167
38,2022-08-07 16:56:00,8/7/2022,16:56,13.2,36.97,0.0,0.0339,NO,360360.0,7680.0,0.3038297172912557,142.42017998027612,67433797339145.89,2.1673999999999994e-06,4954688.818762116,961636885176.2804,52520781202.76473,0.013965135044676023,0.0011480851307673577
39,2022-08-07 19:00:00,8/7/2022,19:00,13.2,35.26,0.0,0.0339,NO,367800.0,7440.0,0.2897764628533859,140.21441750970283,66389402229972.93,2.1673999999999994e-06,4877952.034330947,994084525936.6042,56049058703.06551,0.014436347923553888,0.001225211990698815
40,2022-08-07 21:01:00,8/7/2022,21:01,13.2,34.71,0.0,0.0339,NO,375060.0,7260.0,0.28525641025641024,141.44945963127782,66974175961779.27,2.1673999999999994e-06,4920918.2024070965,1025932500306.8547,59597834037.349045,0.014898852294835774,0.0013027869258086988
41,2022-08-07 23:00:00,8/7/2022,23:00,13.2,34.06,0.0,0.0339,NO,382200.0,7140.0,0.2799145299145299,141.13337642749408,66824515353927.125,2.1673999999999994e-06,4909921.9101976445,1057053363946.4163,63189642586.53862,0.015350797379444042,0.0013813025513087732
42,2022-08-08 01:04:00,8/8/2022,1:04,13.2,35.15,7.5,0.0339,NO,389640.0,7440.0,0.2888724523339908,139.77699306483424,66182288382970.766,2.1673999999999994e-06,4862734.373418402,1089006340182.0358,67035165122.8277,0.015814826614479003,0.001465364272076016
43,2022-08-08 03:00:00,8/8/2022,3:00,13.2,32.47,0.0,0.0339,NO,396600.0,6960.0,0.26684746877054566,138.0245528123512,65352534475545.08,2.1673999999999994e-06,4801768.321235847,1118354013548.0767,70730438665.24332,0.016241020979651122,0.0015461416046100964
44,2022-08-08 05:00:00,8/8/2022,5:00,13.2,34.7,0.0,0.0339,NO,403800.0,7200.0,0.2851742274819198,142.5871137409599,67512837945530.26,2.1673999999999994e-06,4960496.316250523,1149742979036.1013,74645154530.75424,0.016696859507384577,0.001631715866329866
45,2022-08-08 07:00:00,8/8/2022,7:00,13.2,33.34,7.8,0.0339,NO,411000.0,7200.0,0.2739973701512163,136.99868507560814,64866801645647.8,2.1673999999999994e-06,4766079.16956174,1179610705684.1787,78658508796.73122,0.017130606218380806,0.0017194463275254312
46,2022-08-08 09:04:00,8/8/2022,9:04,13.2,35.39,0.0,0.0339,NO,418440.0,7440.0,0.290844838921762,140.7313736718203,66634173140066.44,2.1673999999999994e-06,4895936.542682141,1211320760281.938,82900892891.48589,0.017591107683703217,0.0018121832972858008
47,2022-08-08 11:03:00,8/8/2022,11:03,13.2,30.16,0.0,0.0339,NO,425580.0,7140.0,0.24786324786324784,124.97306614953672,59172853290500.34,2.1673999999999994e-06,4347717.111320051,1237716241628.8823,87069369135.88963,0.01797442956669415,0.0019033046683804289
48,2022-08-08 13:00:00,8/8/2022,13:00,13.2,32.83,0.0,0.0339,NO,432600.0,7020.0,0.2698060486522024,138.3620762318987,65512346700709.62,2.1673999999999994e-06,4813510.5021061,1266838407018.014,91243683116.97765,0.018397349047760084,0.0019945536502708424
49,2022-08-08 14:50:00,8/8/2022,14:50,13.2,32.52,0.0,0.0339,NO,439200.0,6600.0,0.267258382642998,145.77729962345344,69023342624741.22,2.1673999999999994e-06,5071480.436084893,1295817545258.7112,95249245753.04453,0.018818191452256126,0.0020821137892769923
50,2022-08-08 17:00:00,8/8/2022,17:00,13.2,45.94,0.0,0.0339,NO,447000.0,7800.0,0.3775476660092044,174.25276892732515,82506045893619.86,2.1673999999999994e-06,6062120.171187293,1337671152540.8508,100079277766.5803,0.019426000165515676,0.0021876965283162747
51,2022-08-08 19:00:00,8/8/2022,19:00,13.2,40.04,0.0,0.0339,NO,454200.0,7200.0,0.32905982905982906,164.52991452991452,77902421652421.66,2.1673999999999994e-06,5723869.524572648,1373707926673.6804,104671561855.53023,0.01994933535065388,0.002288082184394547
52,2022-08-08 21:00:00,8/8/2022,21:00,13.2,41.97,0.0,0.0339,NO,461400.0,7200.0,0.34492110453648916,172.46055226824458,81657458460343.08,2.1673999999999994e-06,5999770.328329522,1411591770100.2388,109376519699.02171,0.02049949414512053,0.0023909308476721507
53,2022-08-08 23:00:00,8/8/2022,23:00,13.2,42.83,0.0,0.0339,NO,468600.00000000006,7200.000000000058,0.3519888231426692,175.9944115713332,83330687297032.77,2.1673999999999994e-06,6122710.5828532595,1450214221056.5225,114200640961.462,0.02106037918569591,0.0024963843798472356
54,2022-08-09 01:00:00,8/9/2022,1:00,13.2,37.4,0.0,0.0339,NO,475800.00000000006,7200.0,0.30736357659434577,153.6817882971729,72765998246767.47,2.1673999999999994e-06,5346471.533941484,1483098331085.8318,119146089177.7401,0.02153793058213502,0.002604490075003764
55,2022-08-09 03:00:00,8/9/2022,3:00,13.2,42.06,8.0,0.0339,NO,483000.00000000006,7200.0,0.3456607495069034,172.8303747534517,81832563803717.67,2.1673999999999994e-06,6012636.168919222,1520651606794.9695,124189957728.83986,0.0220832887882649,0.002714747202800597
56,2022-08-09 05:00:00,8/9/2022,5:00,13.2,41.15,0.0,0.0339,NO,490200.00000000006,7200.0,0.3381821170282709,169.09105851413545,80062054220708.08,2.1673999999999994e-06,5882548.225178934,1557122965883.064,129349737207.20755,0.022612935126481996,0.002827538101212456
57,2022-08-09 07:01:00,8/9/2022,7:01,13.2,39.78,8.0,0.0339,NO,497460.00000000006,7260.0,0.3269230769230769,162.11061665607122,76756920765185.23,2.1673999999999994e-06,5639704.007253077,1591992930342.0457,134664490556.13545,0.02311932560523684,0.002943716671939407
58,2022-08-09 09:03:00,8/9/2022,9:03,13.2,35.58,0.0,0.0339,NO,504780.00000000006,7320.0,0.29240631163708086,143.80638277233484,68090143358113.09,2.1673999999999994e-06,5002913.750617288,1622352620849.6418,140128852479.62973,0.02356021674033034,0.003063165631566932
59,2022-08-09 11:21:00,8/9/2022,11:21,13.2,35.58,0.0,0.0339,NO,513060.00000000006,8280.0,0.29240631163708086,127.13317897264386,60195633983259.41,2.1673999999999994e-06,4422865.7795312265,1651756041503.5928,146408329057.3105,0.023987220681773964,0.003200432700386877
60,2022-08-09 13:53:00,8/9/2022,13:53,13.8,33.89,0.0,0.0339,NO,522180.00000000006,9120.0,0.27851742274819197,109.94108792691789,49792159387191.08,2.7236000000000005e-06,4597312.067905729,1685589279816.0352,153422622793.74976,0.024478555560162447,0.003353762604421446
61,2022-08-09 16:04:00,8/9/2022,16:04,13.8,10.78,0.0,0.0339,NO,530040.0,7859.999999999942,0.08859303090072318,40.57696071788878,18377246701942.383,2.7236000000000005e-06,1696771.9230802087,1691807053603.4392,159566135081.1383,0.02456885165004509,0.00348805754342106
62,2022-08-09 18:06:00,8/9/2022,18:06,13.2,40.23,0.0,0.0339,NO,537360.0,7320.0,0.3306213017751478,162.60064021728581,76988939496820.94,2.1673999999999994e-06,5656751.551077387,1726560247176.4275,165275657356.97635,0.025073546352340728,0.0036128656189782
63,2022-08-09 20:12:00,8/9/2022,20:12,13.2,49.96,0.0,0.0339,NO,544920.0,7560.0,0.4105851413543721,195.5167339782724,92574211163954.75,2.1673999999999994e-06,6801877.204882011,1770968866459.6587,171278638971.71252,0.025718459598700075,0.0037440886087037532
64,2022-08-09 22:16:00,8/9/2022,22:16,13.2,46.09,0.0,0.0339,NO,552360.0,7440.0,0.37878040762656146,183.28084239994908,86780701893915.28,2.1673999999999994e-06,6376199.922357159,1811328016323.6658,177327743817.8387,0.02630456542183087,0.0038763198354533784
65,2022-08-10 00:21:00,8/10/2022,0:21,13.2,48.95,0.0,0.0339,NO,559860.0,7500.0,0.40228468113083493,193.09664694280076,91428336620644.3,2.1673999999999994e-06,6717684.233234711,1854411131168.3682,183551581968.05847,0.026930229356135205,0.004012370668531881
66,2022-08-10 02:31:00,8/10/2022,2:31,13.2,47.12,10.0,0.0339,NO,567660.0,7800.0,0.38724523339907957,178.72856926111365,84625269536512.16,2.1673999999999994e-06,6217829.831657494,1895138139663.116,190165675985.30078,0.027521677315715663,0.004156952352596655
67,2022-08-10 04:31:00,8/10/2022,4:31,13.2,43.03,0.0,0.0339,NO,574860.0,7200.0,0.3536324786324786,176.8162393162393,83719810282310.28,2.1673999999999994e-06,6151301.339719307,1932095734472.1882,196390038715.47568,0.028058384892547538,0.004293014652801743
68,2022-08-10 06:32:00,8/10/2022,6:32,13.2,41.41,10.0,0.0339,NO,582120.0,7260.0,0.3403188691650229,168.75315826364772,79902063571802.9,2.1673999999999994e-06,5870792.9346493175,1967180647827.9062,202773892469.27618,0.028567896913764924,0.004432563368641216
69,2022-08-10 08:22:00,8/10/2022,8:22,13.2,37.49,0.0,0.0339,NO,588720.0,6600.0,0.30810322156476,168.0563026716873,79572113007427.7,2.1673999999999994e-06,5846549.863124928,1998791596498.1895,208667740920.9954,0.02902695913764156,0.0045614007472074515
70,2022-08-10 13:49:00,8/10/2022,13:49,13.2,42.11,0.0,0.0339,NO,608340.0,19620.0,0.34607166337935563,63.49938777602855,30065998000013.52,2.1673999999999994e-06,2209094.993811273,2021062209560.3872,226428268378.94714,0.02935037863593203,0.004949639402880502
71,2022-08-10 14:47:00,8/10/2022,14:47,13.6,10.26,0.0,0.0339,NO,611820.0,3480.0,0.08431952662721892,87.22709651091611,40085981852443.06,2.5381999999999997e-06,3449197.506773826,2029286262130.7976,229570107562.59485,0.029469810415776083,0.0050183188620850855
72,2022-08-10 18:48:00,8/10/2022,18:48,13.2,43.24,0.0,0.0339,NO,626280.0,14460.0,0.35535831689677844,88.47095026475813,41889654481419.57,2.1673999999999994e-06,3077836.4984706747,2058024839930.0352,242652144573.6506,0.029887159340453308,0.005304287422121484
73,2022-08-10 21:30:00,8/10/2022,21:30,13.2,48.98,10.0,0.0339,NO,636000.0,9720.0,0.4025312294543063,149.08564053863196,70589791921700.75,2.1673999999999994e-06,5186575.078876092,2097689731711.5103,251493128630.35947,0.03046318297140962,0.005497548110641562
74,2022-08-10 23:30:00,8/10/2022,23:30,13.2,44.03,0.0,0.0339,NO,643200.0,7200.0,0.3618507560815252,180.9253780407626,85665425208694.42,2.1673999999999994e-06,6294255.124049292,2134892976661.0815,258143973757.26807,0.031003457941962242,0.005642933160566113
75,2022-08-11 02:03:00,8/11/2022,2:03,13.2,60.54,0.0,0.0339,NO,652380.0,9180.0,0.49753451676528593,195.1115752020729,92382374622193.62,2.1673999999999994e-06,6787782.0418332275,2186674181280.5437,266757929604.5171,0.03175543774476924,0.00583123109518999
76,2022-08-11 04:23:00,8/11/2022,4:23,13.2,55.31,0.0,0.0339,NO,660780.0,8400.0,0.45455292570677186,194.80839673147366,92238824209978.06,2.1673999999999994e-06,6777234.695392747,2233733362670.7686,274815173031.20633,0.032438843127130294,0.00600735949924861
77,2022-08-11 06:22:00,8/11/2022,6:22,13.2,47.19,0.0,0.0339,NO,667920.0,7140.0,0.3878205128205128,195.53975436328375,92585110967463.9,2.1673999999999994e-06,6802678.066418873,2273734790487.674,281797842376.02014,0.03301975401985311,0.006159998105610844
78,2022-08-11 07:04:00,8/11/2022,7:04,13.2,17.76,0.0,0.0339,NO,670440.0,2520.0,0.14595660749506906,208.5094392786701,98726060264521.83,2.1673999999999994e-06,7253883.456287303,2288935814932.7065,284302246017.4641,0.03324050715699322,0.006214743456238455
79,2022-08-11 11:17:00,8/11/2022,11:17,13.2,42.66,0.0,0.0339,NO,685620.0,15180.0,0.3505917159763313,83.14428046869517,39367557040101.88,2.1673999999999994e-06,2892525.7420634995,2314174492447.4336,299481536457.63,0.033607029640973826,0.006546557211686483
80,2022-08-11 13:20:00,8/11/2022,13:20,13.2,47.01,0.0,0.0339,NO,693000.0,7380.0,0.38634122287968437,188.45913311204117,89232544087140.72,2.1673999999999994e-06,6556348.684246491,2353383610223.408,306870669059.1712,0.03417643440608298,0.0067080809566655705
81,2022-08-11 15:27:00,8/11/2022,15:27,13.2,46.53,0.0,0.0339,NO,700620.0,7620.0,0.382396449704142,180.65974001770488,85539649629595.11,2.1673999999999994e-06,6285013.780983551,2391639711318.052,314615096630.69995,0.03473199922093671,0.006877371320166654
82,2022-08-11 17:28:00,8/11/2022,17:28,13.2,46.11,0.0,0.0339,NO,707880.0,7260.0,0.37894477317554237,187.90649909531027,88970880253461.31,2.1673999999999994e-06,6537122.970699833,2429769514454.6045,322097406777.4048,0.03528572990477093,0.007040931892315366
83,2022-08-11 19:30:00,8/11/2022,19:30,13.2,45.86,0.0,0.0339,NO,715200.0,7320.0,0.3768902038132807,185.3558379409577,87763180843256.5,2.1673999999999994e-06,6448387.425612952,2467414923322.683,329747227871.09827,0.03583242609203125,0.007208154192699535
84,2022-08-11 22:01:00,8/11/2022,22:01,13.2,56.21,0.0,0.0339,NO,724260.0,9060.0,0.46194937541091385,183.55604320963465,86911005307592.17,2.1673999999999994e-06,6385773.94743459,2513258289411.8696,339342656297.19226,0.036498175095846394,0.007417906760103485
85,2022-08-12 00:02:00,8/12/2022,0:02,13.2,48.26,0.0,0.0339,NO,731520.0,7260.0,0.3966140696909928,196.6681337310708,93119381501453.98,2.1673999999999994e-06,6841933.51910592,2553126586966.3325,347154197977.53955,0.03707715263709091,0.007588664213557052
86,2022-08-12 02:05:00,8/12/2022,2:05,13.2,49.17,0.0,0.0339,NO,738900.0,7380.0,0.4040927021696253,197.11839130225624,93332571639325.88,2.1673999999999994e-06,6857597.634639437,2593611370210.8877,355206324626.4697,0.03766508294007738,0.00776468076671917
87,2022-08-12 04:05:00,8/12/2022,4:05,13.2,45.93,0.0,0.0339,NO,746100.0,7200.0,0.37746548323471396,188.732741617357,89362093568824.34,2.1673999999999994e-06,6565867.314276268,2630851636778.4404,363171791765.45233,0.03820589554796759,0.00793880297458535
88,2022-08-12 06:06:00,8/12/2022,6:06,13.2,44.41,0.0,0.0339,NO,753360.0,7260.0,0.364973701512163,180.97869496470895,85690669964350.83,2.1673999999999994e-06,6296109.978936881,2666298527563.4272,371302138172.5143,0.038720664297333396,0.0081165293831454
89,2022-08-12 07:15:00,8/12/2022,7:15,13.2,26.51,0.0,0.0339,NO,757500.0,4140.0,0.21786653517422747,189.44916102106737,89701307301641.75,2.1673999999999994e-06,6590790.995805104,2687653170928.9946,375990079558.6696,0.03903078185108798,0.008219006072868944
90,2022-08-12 09:50:00,8/12/2022,9:50,13.2,26.09,0.0,0.0339,NO,766800.0,9300.0,0.21441485864562784,82.9993001208882,39298911042087.22,2.1673999999999994e-06,2887481.986969812,2701076261372.8545,386592411603.9548,0.03922571537917435,0.008450769186324108
91,2022-08-12 11:53:00,8/12/2022,11:53,13.2,41.9,0.0,0.0339,NO,774180.0,7380.0,0.34434582511505585,167.97357322685653,79532941868776.77,2.1673999999999994e-06,5843671.76919651,2733491585188.0874,394995818411.37445,0.03969645894316904,0.008634464595692464
92,2022-08-12 13:53:00,8/12/2022,13:53,13.2,43.74,0.0,0.0339,NO,781380.0,7200.0,0.3594674556213017,179.73372781065086,85101196880043.03,2.1673999999999994e-06,6252798.526593597,2767936597917.101,403270733705.54224,0.040196678164989015,0.008815351227422406
93,2022-08-12 16:14:00,8/12/2022,16:14,13.2,48.18,0.0,0.0339,NO,789840.0,8460.0,0.395956607495069,168.49217340215702,79778491194203.14,2.1673999999999994e-06,5861713.471505308,2804944329686.831,413093716663.5393,0.04073411384349534,0.009030078053939296
94,2022-08-12 18:17:00,8/12/2022,18:17,13.2,40.62,0.0,0.0339,NO,797220.0,7380.0,0.33382642998027606,162.84216096598834,77103295911926.3,2.1673999999999994e-06,5665153.872667355,2835630308141.011,421750820676.2355,0.04117974341500672,0.009219319191730286
95,2022-08-12 21:18:00,8/12/2022,21:18,13.2,64.12,0.0,0.0339,NO,808080.0,10860.0,0.5269559500328731,174.68153039763752,82709057953426.86,2.1673999999999994e-06,6077036.453859923,2885080079530.912,434593158337.6324,0.041897865552409694,0.009500048011364967
96,2022-08-13 00:00:00,8/13/2022,0:00,13.2,56.49,0.0,0.0339,NO,817800.0,9720.0,0.46425049309664684,171.94462707283213,81413175697363.7,2.1673999999999994e-06,5981821.686519199,2928155237956.61,446244709438.0937,0.04252341394157678,0.009754746670875987
97,2022-08-13 02:00:00,8/13/2022,2:00,13.2,37.2,0.0,0.0339,NO,825000.0,7200.0,0.3057199211045365,152.85996055226826,72376875261490.66,2.1673999999999994e-06,5317880.777075488,2955115742077.517,454974282399.00836,0.04291494122877313,0.009945571953456652
98,2022-08-13 04:00:00,8/13/2022,4:00,13.2,41.7,11.0,0.0339,NO,832200.0,7200.0,0.3427021696252466,171.3510848126233,81132142430219.38,2.1673999999999994e-06,5961172.806560427,2986603645941.407,463757322373.9527,0.04337221656472532,0.010137566005472734
99,2022-08-13 06:01:00,8/13/2022,6:01,13.2,41.86,0.0,0.0339,NO,839460.0,7260.0,0.34401709401709396,170.58698876880692,80770354530685.1,2.1673999999999994e-06,5934590.4912924515,3018038128094.5737,472684814207.17914,0.043828716097028465,0.010332717722451285
